Jon65Aiv,betaTry,Jon65Aiii,CG12374,Bace,IA-2,CG12057,alphaTry,Jon99Cii,lncRNA:CR34335,CG9568,Pebp1,epsilonTry,CG6295,thetaTry,CG5399,CG10472,LManVI,CG5767,CG6277,AstC,MtnA,yip7,CG7542,CG8661,LManII,CG13323,Peritrophin-15a,Acbp5,CCHa1,CG17192,LManV,Vha100-4,CG11911,CG15423,Diedel3,AstA,Acbp3,CG31446,CG33306,Jon25Bii,CG8997,Jon99Fii,unc-13-4A,CCHa2,Ubx,CG17571,Tsp42Ec,Tk,NAAT1,CG18404,CG31343,Jon25Bi,Npc2f,CG7720,CG34386,CG32473,Nep1,CG14989,lambdaTry,Gs2,CG7916,CG7953,Npc2d,Jon25Biii,Jon99Fi,CG5770,zetaTry,CG31266,Amy-d,CG4577,MsrA,CG5506,CG13324,7B2,Dh31,CAH1,pros,CG5107,Jon65Aii,Jon99Ci,CG17633,CG31198,hdly,CG43349,Vha16-1,CG3106,CG15043,CG13315,CG13102,CG31265,OtopLb,CG7298,Mal-A1,CG3819,Dl,CG18585,CG11912,Jon99Ciii,PGRP-SC2,CG16775,CG9021,nrv3,Ag5r2,CG42397,CG45061,Jon65Ai,CG15534,Ance,LManIII,CG43055,Acbp2,Pdk,Alp5,cac,Sytbeta,amon,CG6403,iotaTry,Orcokinin,CG15254,CG4741,CG10911,mag,CG4053,CG6283,Rim,MtnD,CG13229,CG32284,CG9673,bru3,CG4653,Pal2,CG17109,DIP-alpha,CG43348,CG10910,CG8774,lncRNA:alphagamma-element:CR32865,Ggt-1,CG34301,MtnE,Pgcl,CG15255,asRNA:CR45192,CG7191,CG17475,CG4928,Sytalpha,CG45060,CG31267,CG15044,CG9682,brp,PGRP-SC1b,CG45080,heph,CG16826,Ca-alpha1D,CG43774,CG13482,upd2,Peritrophin-15b,CG17646,Mal-A3,lab,CG34026,Hsp26,CG8620,CG30479,CG5958,dmGlut,hdc,CG34212,CG33346,Amy-p,CG8834,FBgn0287720,hiro,CG7025,E(spl)malpha-BFM,CG33127,Hsp68,CG7631,CG44422,Mal-A6,Hsp23,lcs,CG10477,CG42825,smp-30,whe,ppk17,Jon66Ci,Gmap,CG10062,CG5773,CG8299,CG44085,dac,Rgk3,CG42541,Argk,CG16749,Mal-A7,5-HT1A,CG7968,CG43679,Syt1,CG14120,dysc,CG17778,NPF,CG15096,CG31663,Ldh,CG4363,NLaz,Ag5r,sm,CG13947,CG10912,Jon44E,CG4783,Mur29B,Hsp27,mira,rau,CG32368,CG18180,CngA,28SrRNA-Psi:CR40596,CG2930,Appl,Alp6,hth,Gdh,CG10116,CAH7,Alp10,CG42450,cv-2,Fst,Tet,CG6839,robo2,CG15533,kappaTry,Pepck2,fabp,bgm,Nrx-1,CG31087,sphe,CG6040,MtnC,CG9672,CG33109,Vha68-2,trn,CG32483,sli,CG3868,CG3348,CG43680,Ca-Ma2d,CG6357,CG43207,ed,CG44013,LManI,Ae2,CG4563,E(spl)m3-HLH,Phm,drm,lncRNA:CR43264,spz,Vha26,CG18265,Galphao,fs(1)K10,CG33258,CG44247,svr,Tep2,lncRNA:noe,Pka-C3,Egfr,vanin-like,pirk,Alp9,CG31233,Fur1,CG31041,CG14500,Df31,Npc2e,CG5246,lncRNA:CR40469,etaTry,CG14629,Cyp4ad1,fru,CG4562,Ets21C,Ca-alpha1T,CG5853,Rbfox1,Muc68E,LysX,CG12780,fng,ATP8B,E(spl)mbeta-HLH,CG8745,mtgo,lncRNA:CR44138,Cpr51A,TrpA1,Cyp9h1,Nost,CG32379,chrb,nAChRalpha5,VhaPPA1-1,sens-2,CG32091,slo,CG4734,Tsp42Ee,scyl,pHCl-2,Acbp6,esg,bab2,CG32683,unc-104,Octalpha2R,CG42747,CG15422,tbc,mgl,CG44142,CG5065,Mmp2,Mal-A8,CG14820,Vha13,Rab3,Vha55,beat-IIa,zfh2,CG13492,bbg,CG31140,hbn,Fer2LCH,unc-13,CG31463,CG30047,CG17124,Pde1c,N,CG7142,lncRNA:CR45607,RpL41,Hsp70Ab,Nplp2,CG10301,lovit,nSyb,CG8562,ham,Cht9,SKIP,CG10621,klu,Nrt,Tollo,CG31704,Damm,msi,Zasp52,wb,CG3706,CG8664,CG8785,CG44014,Mip,pbl,CG13928,sNPF,CG43773,CG4377,CG32547,CG43658,CG15253,GlcAT-P,Ser8,Cirl,CG9650,Mes2,CG42342,apt,Swim,Muc14A,CG14292,lin-28,CG9864,lncRNA:CR43314,Tsp42Ea,CG1648,CG34211,cpx,CG13488,CG18493,CG12194,ct,fax,CG34347,Stacl,CG34176,Picot,CG3036,w,CG9932,CG32633,Traf4,TrissinR,Gal,CG32695,axed,SK,CG6048,Pgant9,CG15210,CG17930,CG9394,CG13077,Hs6st,jus,CG30043,Cyp6d5,CG7881,cib,CG8093,CG2772,AstA-R1,rgn,chn,Sox21a,mesh,CG31191,CG34401,Elk,Lsd-1,bark,bnl,Sirup,fkh,CG9825,CG5160,ome,CG43066,Syt7,Dtg,mirr,LanB1,upd3,Mal-A2,Shab,fz,edl,hebe,Fer1,Dscam1,CG31091,ABCA,norpA,Cyp4d1,Vha14-1,CG17816,CG32017,sbm,Cht4,HmgD,Cyp28d1,h,Lrch,RpS29,Frl,Nep3,vn,VhaAC45,Mipp1,Mctp,FBgn0288686,CG42240,jigr1,Idgf3,CREG,fog,CG33926,Gbs-70E,CG34330,Plp,CG42392,Nha1,CG6770,dUTPase,CG5550,lncRNA:Hsromega,wun2,Cys,Phae2,CG32521,CG7381,CG10283,CG7084,Epac,Oatp30B,CG8051,alpha-Est9,CG33181,pyr,olf186-M,hid,CG5011,RpL27A,Ih,Pkc53E,Npc2a,CG13868,PGRP-LB,CG12290,CG18744,dve,E23,CG42714,CG6901,boi,CG13321,Syn,ninaD,LpR1,futsch,Rab3-GEF,CG15126,CG42249,GstD1,pain,CG8560,CG8353,Ssk,CG42394,CG8312,Alp2,PGRP-LC,ITP,Tret1-1,CG44008,Ptx1,FBgn0287825,Fer1HCH,Cyp9b2,CG42238,UK114,CG43187,Mal-A4,Cyp6a23
-0.4200738924718402,-0.35485635801533183,-0.3632613194740443,-0.2837907301157899,-0.3259086816642701,0.0,0.0,-0.30573362342596233,0.0,0.0,0.0,-0.27368426710532145,-0.30148806660475336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26038744386082274,-0.2276612719595535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35576851287811356,0.0,0.0,-0.366856621935154,-0.35051734890022296,0.0,0.0,0.0,0.0,-0.34373798733900596,0.0,-0.2831104420153815,0.0,0.0,0.0,0.0,0.0,-0.31528374823429495,0.0,-0.31426905843844666,0.0,0.0,0.0,-0.2968516760046507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28389389711410673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22536570420298652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.4147488323744066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4170235439180374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2528415366614048,0.0,0.0,0.0,0.0,-0.333066233218119,0.0,0.0,0.0,0.0,0.0,-0.25136587920861103,0.0,-0.3221699222683042,0.0,0.0,0.0,0.0,-0.29320834177779875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26537835439535506,0.0,-0.28142455020350343,-0.2768356323147361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
